Student_Name,Enrollment_No,Semester,Department,Age,Gender,G1_Internal,G2_Internal,Final_Exam_Score,Attendance_Percentage,Study_Hours_Per_Week,Backlogs,Parent_Education_Level,Part_Time_Work,Previous_CGPA,predicted_CGPA,Academic_Risk_Level
6,928,1,2,21,0,82,43,46,96,15,4,2,1,9.39,5.59,0
11,665,7,2,21,0,70,74,37,65,10,3,1,1,8.35,5.8,0
4,687,8,3,22,0,52,57,31,85,6,3,1,1,4.06,4.51,0
11,960,8,3,20,0,90,33,85,55,4,0,2,0,7.02,7.09,2
10,752,7,4,19,0,60,45,94,51,17,2,0,1,6.18,6.91,2
1,421,3,0,22,0,95,67,84,93,3,0,1,0,6.44,8.22,1
6,897,7,4,22,0,31,92,98,55,7,3,2,0,6.44,7.61,0
1,368,5,0,21,1,98,52,65,73,5,2,0,0,8.68,7.1,2
1,645,3,1,19,0,89,49,38,93,0,2,1,0,7.77,5.66,2
2,557,7,4,21,1,52,98,43,66,6,2,2,1,5.6,6.22,2
4,49,6,1,20,0,86,50,51,91,5,4,3,0,6.84,6.12,0
10,677,3,1,20,0,64,71,45,64,0,4,3,0,6.68,5.85,0
11,105,3,1,18,1,30,98,70,97,6,3,3,0,5.58,6.64,0
0,215,1,2,22,1,77,43,96,58,13,2,3,1,7.41,7.44,2
3,657,4,5,19,1,78,99,57,46,5,2,0,1,7.47,7.59,2
0,922,1,5,19,0,69,34,58,97,9,2,1,0,4.59,5.41,0
3,424,2,3,21,0,91,53,94,51,17,4,3,1,4.49,8.08,0
6,71,3,1,21,0,44,58,57,85,15,3,3,0,4.16,5.34,0
8,987,7,2,19,0,59,31,61,63,11,2,2,1,7.26,5.14,0
0,841,7,4,21,1,50,35,81,89,10,2,2,1,9.48,5.79,2
9,784,7,4,18,0,37,63,40,97,7,1,1,0,9.0,4.6,0
9,758,3,3,22,1,36,51,55,78,14,0,3,1,6.54,4.81,0
5,445,7,3,18,0,63,33,60,44,11,4,2,0,5.75,5.28,0
4,924,2,1,20,0,93,35,49,40,6,1,0,0,8.03,5.8,2
3,185,3,1,19,1,71,96,98,46,15,3,2,0,5.84,8.93,0
3,69,7,4,18,0,82,92,70,87,3,0,1,0,4.19,8.02,1
12,973,3,4,18,1,99,97,96,65,0,3,3,1,6.85,9.72,0
13,149,6,4,21,0,39,63,73,63,0,4,0,0,5.76,5.98,0
4,245,3,4,21,0,87,63,89,87,14,3,2,0,4.24,8.06,1
2,773,2,5,21,0,33,86,36,56,13,2,2,1,8.18,5.01,0
5,537,1,1,20,0,37,66,83,43,14,2,3,0,7.15,6.41,2
2,934,3,1,18,0,41,35,92,55,1,3,0,1,5.92,5.96,0
6,651,4,4,22,1,54,74,42,75,15,3,0,0,6.29,5.52,0
6,98,2,2,21,0,56,70,62,44,4,3,1,0,4.43,6.26,0
2,909,5,4,20,0,31,34,36,44,10,3,2,0,4.68,3.39,0
2,277,6,0,20,0,84,89,59,91,10,2,0,0,6.3,7.55,1
10,562,2,3,21,0,87,96,40,82,0,1,3,1,4.83,7.09,2
4,662,1,0,19,1,62,46,99,85,1,1,2,1,5.04,7.2,2
2,943,7,2,18,0,78,94,50,56,0,3,3,1,6.03,7.16,0
9,454,7,3,21,1,34,84,61,80,2,3,2,1,6.88,5.98,0
13,103,2,2,22,1,76,38,34,60,19,0,2,0,7.07,4.78,0
13,945,5,3,18,1,53,33,64,69,0,3,1,1,6.69,5.14,0
1,600,7,4,20,1,73,71,76,88,16,1,3,0,4.4,7.36,2
8,652,6,4,22,1,97,75,41,90,1,4,3,0,4.44,6.8,0
6,724,4,2,18,0,43,30,66,72,13,4,3,0,5.13,4.83,0
3,232,5,3,22,1,65,46,73,84,19,3,2,0,8.82,6.25,0
12,393,8,5,20,1,80,36,51,62,1,3,1,1,4.61,5.52,0
3,500,8,2,21,1,35,34,40,97,17,4,3,1,7.97,3.67,0
8,694,2,2,22,1,46,81,84,81,7,0,3,0,8.51,7.17,2
12,250,5,0,21,1,80,82,39,68,7,1,3,0,4.58,6.42,2
10,520,7,1,20,1,81,32,71,81,6,3,2,0,7.28,6.23,0
4,78,7,2,20,0,41,91,84,78,10,3,1,0,8.23,7.32,0
0,51,2,5,22,0,30,61,79,77,19,0,1,1,8.42,5.89,2
4,897,7,4,22,1,40,31,61,96,6,1,2,0,4.16,4.57,0
3,920,7,3,20,1,45,82,97,46,6,3,3,0,6.94,7.69,0
3,780,4,1,22,1,38,41,47,76,16,1,1,1,5.03,4.25,0
12,225,4,3,22,1,37,34,94,46,14,1,1,1,8.89,5.89,2
12,50,1,4,22,1,54,33,54,54,6,4,1,1,6.56,4.77,0
6,185,4,2,22,0,69,85,60,68,19,3,2,1,6.29,7.02,0
10,33,3,0,18,0,96,93,48,49,16,4,3,1,5.14,7.59,0
6,802,5,5,20,0,52,74,47,59,18,1,0,0,5.08,5.66,2
8,741,5,1,20,0,91,89,97,97,13,3,0,1,9.45,9.28,1
2,130,2,5,19,0,52,49,62,84,19,2,2,1,4.37,5.51,2
4,631,4,5,21,0,73,82,99,48,4,2,3,0,4.23,8.61,2
12,442,1,5,19,1,85,45,36,45,11,0,3,0,5.46,5.34,0
11,837,7,5,22,1,97,59,30,59,11,4,1,0,6.02,5.88,0
8,758,1,4,22,0,52,49,88,60,1,1,3,1,6.14,6.55,2
9,431,1,5,18,1,38,81,63,95,3,2,2,0,5.05,6.09,2
10,703,6,0,18,0,33,65,81,46,1,3,3,1,9.17,6.18,0
3,496,7,5,18,0,63,51,40,77,4,1,0,0,8.96,5.02,0
6,402,3,4,18,0,63,30,37,87,19,0,0,1,6.73,4.27,0
8,322,4,3,18,1,71,50,82,73,1,1,1,1,8.14,6.91,2
4,209,7,4,18,1,32,77,44,86,12,0,3,1,5.24,5.03,0
12,614,1,0,18,0,63,34,57,42,2,1,2,1,8.7,5.19,0
3,328,7,0,18,1,72,69,43,84,14,3,0,0,6.27,5.95,0
0,371,3,2,18,0,96,74,87,56,18,4,2,1,4.73,8.58,0
10,459,5,4,20,1,66,60,86,90,15,2,0,1,8.36,7.22,2
8,132,2,3,18,1,41,44,81,82,13,1,0,1,6.64,5.79,2
5,834,4,2,21,0,45,87,66,41,3,1,0,0,7.34,6.6,2
3,650,4,2,18,0,91,82,31,81,16,3,2,1,9.04,6.43,0
4,120,6,1,22,0,46,74,63,51,11,3,2,0,7.15,6.12,0
1,605,5,5,22,0,44,96,63,52,1,2,3,1,5.46,6.72,2
11,451,4,2,18,1,55,71,87,77,19,1,1,0,5.89,7.26,2
7,964,6,2,18,0,74,53,90,75,13,3,3,1,8.71,7.41,0
2,128,6,0,22,1,31,67,83,51,2,4,2,0,8.47,6.26,0
7,90,6,3,21,0,46,80,96,66,15,0,3,0,8.07,7.62,2
4,603,8,2,19,1,94,53,59,65,7,0,2,1,4.71,6.77,2
9,574,4,3,20,0,59,62,88,86,11,3,0,0,5.07,7.15,0
6,28,4,5,22,0,97,48,87,90,8,2,1,1,7.87,7.83,1
9,721,4,0,18,0,73,54,53,79,0,3,1,0,5.53,5.93,0
1,523,3,1,20,1,89,99,44,44,0,3,2,1,7.91,7.4,0
2,332,6,1,18,1,30,78,51,71,8,0,3,1,7.81,5.28,0
5,296,3,5,19,0,48,46,61,75,14,3,2,1,7.24,5.26,0
1,129,2,5,19,1,62,50,71,99,9,2,2,1,9.44,6.2,2
13,292,4,0,22,0,65,72,88,84,16,0,2,0,8.81,7.63,1
7,172,8,0,20,1,53,51,84,77,1,0,2,1,4.66,6.48,2
1,719,7,4,20,0,54,92,34,91,2,0,1,1,8.03,5.74,2
7,943,5,2,19,0,40,53,70,55,9,4,1,0,8.67,5.59,0
3,23,8,2,18,1,38,62,86,49,18,1,3,1,8.8,6.44,2
9,98,1,2,22,1,35,96,82,97,8,3,1,0,6.83,7.21,0
3,405,2,3,21,1,87,46,67,99,17,4,0,1,8.72,6.67,0
11,355,7,4,19,0,58,77,30,76,2,3,0,0,8.7,5.25,0
13,138,1,2,19,1,40,73,89,54,8,2,2,0,7.05,6.95,2
2,502,1,3,22,1,52,54,75,50,10,1,0,1,6.98,6.18,2
5,825,4,3,18,1,55,89,33,91,8,3,1,0,7.38,5.64,0
10,173,5,1,20,1,30,58,44,48,4,3,2,1,4.86,4.4,0
7,28,1,3,19,1,76,41,41,57,19,1,0,0,8.06,5.15,0
5,930,6,5,22,0,70,38,30,72,17,2,3,1,8.9,4.44,0
7,495,7,0,22,0,52,82,59,94,11,2,1,0,7.08,6.38,2
4,654,8,3,22,1,34,90,35,48,16,3,2,0,8.05,5.12,0
1,827,8,5,20,0,79,60,79,80,16,1,2,1,6.87,7.33,2
11,350,1,5,19,1,38,77,31,54,15,0,1,1,7.09,4.69,0
9,553,2,1,22,1,33,76,35,75,13,0,1,1,7.17,4.67,0
10,298,5,1,20,0,94,62,67,75,8,4,3,0,5.41,7.36,0
12,719,5,3,18,0,86,96,47,40,12,1,0,1,8.21,7.34,2
7,841,8,1,21,0,54,93,48,67,2,2,1,1,6.29,6.33,2
5,944,1,1,19,0,87,46,57,72,4,4,1,0,4.33,6.27,0
11,191,5,0,20,0,35,73,41,40,7,2,3,0,6.67,4.88,0
0,671,2,2,21,0,43,34,81,93,2,4,1,0,4.68,5.55,0
10,63,8,3,21,0,92,91,87,98,15,2,2,0,8.4,8.97,1
0,754,7,3,20,1,94,92,51,45,3,3,3,1,4.94,7.62,0
3,769,2,3,20,1,81,68,74,50,8,2,1,0,8.97,7.43,2
9,663,2,1,20,1,94,71,91,87,6,1,1,0,8.89,8.59,1
6,214,6,0,22,0,37,50,71,66,17,4,2,1,8.89,5.45,0
6,833,4,1,18,1,37,76,96,44,16,0,2,0,5.74,7.23,2
12,165,1,5,22,1,43,57,38,49,5,3,3,0,5.74,4.52,0
4,542,7,4,21,1,53,50,93,67,9,2,2,1,5.99,6.81,2
5,882,8,4,21,1,93,57,44,55,4,0,2,0,8.84,6.26,2
12,231,5,4,21,0,54,48,59,82,14,4,2,0,6.1,5.42,0
1,793,2,2,20,1,35,92,55,65,1,3,1,0,7.11,6.01,0
1,540,8,1,19,1,30,81,98,89,14,3,1,1,9.34,7.25,0
5,194,1,5,22,1,62,67,51,93,8,3,0,0,7.84,5.91,0
2,505,7,5,19,1,43,75,83,67,5,0,1,1,8.38,6.86,2
4,333,7,4,18,1,92,53,87,53,3,4,3,1,6.53,7.83,0
11,767,1,0,18,0,85,74,82,52,13,2,2,1,8.17,8.05,2
7,792,4,2,22,1,91,38,48,40,8,4,1,0,8.39,5.79,0
6,303,6,2,21,1,57,38,63,74,0,3,1,1,7.76,5.37,0
10,832,5,4,18,1,58,50,43,54,18,4,0,1,9.5,4.96,0
2,436,6,4,19,1,52,53,51,68,9,2,3,0,4.43,5.19,0
7,322,7,1,19,1,73,93,42,70,17,4,3,0,8.58,6.66,0
7,501,5,0,20,1,67,69,93,51,18,3,2,1,5.19,7.8,0
2,857,7,2,21,0,78,81,85,44,5,3,3,0,7.45,8.17,0
3,913,2,5,20,1,72,33,71,87,2,2,1,1,8.49,5.99,2
0,392,2,4,22,1,39,32,95,85,17,1,3,0,7.57,5.93,2
7,805,1,1,18,0,56,42,92,71,19,4,0,0,5.5,6.62,0
2,598,5,5,20,0,37,50,71,49,9,3,3,0,5.69,5.45,0
2,148,5,2,20,1,97,37,63,44,19,4,1,0,7.3,6.54,0
13,760,7,4,22,1,59,30,58,66,3,2,1,0,8.98,4.99,0
12,832,6,0,19,0,42,43,55,78,7,0,3,0,7.61,4.75,0
8,404,2,4,19,1,87,65,52,60,15,0,1,1,6.33,6.64,2
3,282,3,0,22,0,32,51,65,55,1,3,0,1,8.76,5.09,0
9,361,1,1,19,1,34,65,38,68,18,2,3,1,5.64,4.49,0
8,378,8,1,22,1,51,74,71,97,14,2,3,0,6.9,6.59,2
12,197,5,2,19,1,87,45,96,54,7,4,3,1,5.7,7.8,0
12,555,4,0,22,0,95,40,36,77,16,3,1,0,8.32,5.49,0
12,355,4,4,19,0,69,96,52,46,12,0,1,0,5.1,7.03,2
8,539,3,1,20,0,34,54,61,57,2,2,3,0,7.61,5.08,0
5,428,2,4,20,0,45,96,52,90,9,2,0,1,7.63,6.31,2
0,16,2,2,19,1,44,60,45,58,12,0,2,0,9.12,4.92,0
2,638,2,0,22,1,47,94,98,56,10,4,2,1,6.43,8.15,0
10,378,6,4,20,0,76,40,42,53,0,4,1,0,6.73,5.16,0
0,679,7,5,18,0,33,67,39,80,13,4,0,0,7.29,4.56,0
6,505,4,4,19,0,82,31,88,87,1,4,1,1,4.7,6.91,0
4,755,2,3,18,0,87,83,31,49,11,3,3,0,6.5,6.34,0
5,898,4,3,18,1,87,36,81,64,3,4,1,1,4.83,6.93,0
9,75,3,2,21,0,88,78,30,80,11,4,0,0,8.33,6.18,0
0,230,1,2,18,1,63,69,99,83,0,3,2,1,5.8,7.92,1
10,715,7,2,18,0,59,74,83,48,9,2,0,0,6.4,7.31,2
1,961,6,5,21,1,83,83,48,55,3,1,0,1,5.56,6.9,2
12,247,5,0,21,0,97,90,57,87,1,4,1,0,5.41,7.89,1
7,301,3,5,21,1,97,33,34,63,12,1,0,0,9.43,5.26,0
6,725,7,4,22,1,55,63,59,60,7,0,0,1,8.58,5.9,2
4,214,4,1,21,1,32,37,48,98,1,1,1,0,6.47,3.99,0
3,157,3,0,22,1,86,61,71,96,2,0,0,0,8.56,7.25,2
9,68,5,3,19,1,66,47,54,94,14,1,0,0,7.72,5.55,2
4,392,7,3,22,1,67,69,64,73,6,4,0,0,6.25,6.64,0
12,84,6,3,19,1,70,85,38,78,9,1,2,1,4.15,6.17,2
7,266,8,4,21,1,33,66,68,91,19,2,0,1,9.02,5.69,2
5,68,1,4,21,1,55,84,85,46,10,1,0,1,5.25,7.57,2
7,610,5,2,19,0,68,65,67,46,13,0,3,0,7.99,6.67,2
8,346,7,1,20,0,71,39,44,67,18,2,0,1,8.48,5.06,0
7,961,6,2,22,1,40,99,75,90,13,1,3,1,7.23,7.17,2
8,727,4,4,18,0,40,92,66,74,0,0,1,1,7.61,6.6,2
6,926,5,5,21,0,83,63,89,97,6,0,1,1,4.38,7.94,1
5,672,8,2,22,1,67,46,91,49,4,4,3,0,7.08,7.03,0
11,422,3,0,22,1,49,90,60,77,6,0,1,0,5.63,6.57,2
12,605,2,4,21,0,55,47,59,71,12,2,1,1,7.12,5.42,0
8,173,3,4,19,1,43,90,95,73,6,3,2,0,7.32,7.79,0
3,676,4,5,21,1,79,65,36,99,18,0,3,0,4.4,5.76,2
7,114,7,5,22,1,54,82,59,63,12,2,1,1,6.4,6.44,2
7,219,8,5,20,0,84,62,62,95,15,3,3,1,8.66,6.86,0
3,955,1,1,19,0,80,52,67,91,14,1,1,1,4.67,6.64,2
1,30,5,0,21,0,39,93,48,89,18,0,3,0,8.12,5.88,2
6,522,7,4,18,1,43,67,38,80,6,4,0,0,7.04,4.82,0
2,342,1,5,21,1,34,98,61,86,4,1,3,1,7.38,6.4,2
11,376,4,1,22,1,86,59,59,85,13,4,3,1,4.12,6.71,0
9,129,5,3,22,1,51,45,35,80,15,2,3,1,8.75,4.28,0
10,616,6,0,18,1,58,83,90,41,10,2,0,0,8.96,7.83,2
8,538,6,3,19,0,36,88,66,81,10,3,3,1,7.43,6.36,0
3,738,7,3,22,1,47,35,49,43,11,4,1,1,9.43,4.42,0
10,1,3,4,19,0,60,34,59,40,12,2,1,1,5.66,5.18,0
5,870,7,1,19,1,72,30,47,61,7,4,0,0,5.15,4.94,0
8,100,3,1,21,0,64,43,92,50,5,2,3,1,4.81,6.89,2
2,532,8,3,19,1,33,60,90,87,1,4,1,0,4.99,6.39,0
10,57,4,0,22,1,80,80,86,50,9,3,3,1,4.19,8.24,0
5,388,6,2,22,1,59,48,51,84,1,1,2,0,7.87,5.25,0
4,691,8,3,20,1,82,61,78,53,10,0,3,1,8.25,7.41,2
12,940,5,4,19,0,43,86,47,66,4,2,0,0,4.06,5.75,2
7,340,6,3,20,1,65,60,90,72,5,4,3,0,5.29,7.35,0
4,860,3,0,21,0,41,87,97,67,15,2,1,1,5.2,7.72,2
8,19,7,0,20,0,63,55,36,62,19,2,3,1,7.49,4.98,0
2,254,4,3,19,0,55,77,36,96,9,0,0,0,8.33,5.4,0
11,316,6,1,22,1,35,70,94,48,13,3,1,0,7.95,6.91,0
10,37,8,3,21,1,82,54,69,98,5,0,2,0,8.19,6.84,2
6,659,4,5,19,0,44,76,53,57,4,1,2,0,7.92,5.72,2
12,536,8,5,21,1,48,83,61,82,9,1,3,1,8.18,6.37,2
8,385,6,2,18,0,76,86,39,63,11,1,3,1,7.09,6.42,2
3,632,7,4,19,0,90,90,38,66,16,1,2,1,7.0,6.92,2
6,927,1,4,18,1,81,33,68,74,15,1,0,1,8.52,6.14,2
6,25,7,1,20,1,47,60,32,92,9,4,1,1,7.37,4.49,0
6,453,6,4,19,0,89,96,98,43,16,2,0,0,4.8,9.47,2
0,680,3,2,18,0,76,70,36,61,1,4,0,1,8.76,5.82,0
8,322,7,5,22,1,86,55,41,50,1,4,0,0,6.65,5.87,0
12,736,5,1,20,1,62,97,52,99,13,0,2,1,5.39,6.85,2
7,512,3,0,19,1,61,95,92,99,3,0,2,1,6.07,8.36,1
7,818,3,5,19,0,33,48,46,46,11,4,1,1,7.13,4.27,0
8,772,3,2,22,0,70,54,93,80,1,1,2,1,6.17,7.44,2
5,12,4,1,22,0,48,76,94,97,13,3,1,1,7.26,7.48,0
0,914,2,3,18,1,36,37,57,76,17,2,1,0,7.09,4.47,0
3,907,2,4,18,0,55,32,87,73,8,1,2,1,7.04,6.09,2
6,559,1,2,18,0,80,62,47,51,7,0,2,1,7.11,6.14,2
6,920,8,1,21,0,85,57,73,43,6,4,2,1,5.76,7.18,0
8,824,8,5,20,1,80,51,93,84,12,0,1,1,8.74,7.65,1
5,370,3,1,19,0,37,59,66,41,1,2,0,0,6.93,5.52,2
7,290,2,3,20,1,42,76,32,86,1,4,1,0,4.25,4.82,0
7,331,1,2,22,0,61,65,43,40,15,3,1,0,5.62,5.5,0
2,605,4,1,20,0,63,88,36,57,15,4,3,1,7.94,5.97,0
8,260,3,0,20,1,47,43,46,98,17,0,3,0,7.66,4.54,0
0,993,5,2,18,1,84,43,99,62,1,1,0,0,5.07,7.77,2
1,789,4,2,22,1,72,85,68,73,6,0,1,1,9.49,7.43,2
0,870,1,5,20,0,53,53,34,43,6,2,1,1,7.44,4.54,0
7,204,4,4,19,1,50,78,81,92,16,3,2,0,5.8,7.08,0
7,696,5,0,18,0,47,72,55,90,11,2,3,1,6.16,5.77,2
4,686,8,3,20,0,43,32,68,91,12,2,2,0,9.06,4.97,0
7,949,4,1,22,1,82,52,74,81,4,1,3,1,6.37,6.98,2
3,386,1,4,19,1,48,49,60,84,14,0,3,1,5.33,5.31,0
9,891,8,5,22,1,86,44,52,58,1,1,0,1,5.89,5.98,2
8,820,8,4,22,1,93,72,69,79,5,1,2,0,6.92,7.71,1
10,467,8,2,22,0,31,62,61,81,3,4,3,1,4.87,5.23,0
0,414,5,2,21,0,86,84,33,79,12,0,2,1,4.28,6.42,2
9,68,5,3,19,1,63,70,75,90,1,4,2,0,6.22,6.99,0
5,471,8,0,22,1,78,47,71,80,4,0,3,1,8.93,6.59,2
1,103,4,1,21,0,83,32,68,48,7,1,0,1,9.1,6.17,2
3,757,5,1,18,0,51,32,99,62,15,3,0,0,8.58,6.45,0
12,160,7,5,21,1,73,45,85,52,6,4,2,1,4.94,6.94,0
13,199,4,3,18,0,64,72,76,40,2,0,3,1,4.27,7.12,2
0,215,3,1,21,0,58,52,67,51,8,4,3,1,6.9,5.98,0
9,945,5,0,22,0,35,44,47,49,12,0,1,0,7.72,4.25,0
12,211,4,2,21,0,66,87,31,66,1,4,0,1,7.61,5.83,0
1,507,3,3,21,0,87,69,83,58,18,3,3,0,5.49,8.0,0
4,15,5,4,22,0,93,67,59,79,10,0,0,0,5.86,7.16,2
12,497,3,3,18,0,60,35,33,71,9,3,1,0,9.32,4.17,0
3,883,6,3,22,0,79,75,36,61,10,3,1,0,6.35,6.06,0
3,331,5,0,19,1,89,35,86,64,16,3,2,0,7.57,7.16,0
10,716,6,0,21,0,43,49,59,50,16,4,1,1,6.75,5.12,0
4,876,1,1,19,1,99,48,73,50,2,2,1,0,8.7,7.33,2
13,550,1,5,22,1,40,43,58,65,11,1,3,0,8.61,4.81,0
8,600,4,5,22,1,56,94,65,55,2,2,3,1,7.57,7.1,2
12,941,2,0,20,1,98,58,77,68,4,2,1,1,9.12,7.76,2
4,255,6,1,19,1,67,60,48,69,5,4,3,0,5.14,5.73,0
3,991,6,1,20,0,91,54,92,50,19,2,3,0,6.95,8.03,2
3,765,1,1,19,1,82,75,31,96,9,2,2,0,5.29,5.95,2
9,727,6,0,20,0,47,81,43,40,10,4,3,0,4.56,5.56,0
7,879,2,5,20,1,81,45,64,45,18,1,2,0,8.25,6.34,2
13,814,8,1,19,0,53,40,50,52,19,1,3,1,7.37,4.79,0
12,171,3,0,22,0,36,47,46,66,10,2,2,0,4.57,4.33,0
10,648,3,4,18,1,43,85,61,82,7,1,2,1,9.44,6.28,2
10,497,2,4,22,0,79,85,52,74,8,4,0,0,4.46,7.0,0
12,470,6,2,18,1,53,86,35,92,2,3,2,1,7.78,5.57,0
6,383,6,4,19,0,42,98,58,72,0,0,3,0,7.32,6.52,2
1,689,6,3,21,0,48,95,92,98,1,4,2,1,6.28,7.97,1
10,588,7,2,22,1,58,45,99,53,1,1,1,1,8.73,7.05,2
4,699,4,4,20,0,51,35,33,82,2,2,2,0,5.92,3.9,0
1,506,5,3,22,0,31,81,87,85,17,1,2,0,8.53,6.84,2
4,991,2,4,19,0,65,84,60,94,16,2,1,0,7.26,6.87,2
5,526,2,0,21,0,67,78,51,61,11,0,3,1,6.16,6.39,2
3,803,7,3,21,0,47,85,56,99,5,3,3,0,5.89,6.2,0
7,830,2,1,22,0,80,70,45,81,6,3,3,1,5.44,6.3,0
9,324,8,0,22,1,44,85,35,60,16,4,2,1,4.09,5.27,0
10,213,8,3,22,0,81,92,36,41,8,0,1,1,7.41,6.63,2
7,207,2,0,19,1,46,57,43,95,11,4,0,1,6.5,4.81,0
7,168,7,1,18,0,51,60,32,44,13,0,3,0,5.85,4.61,0
7,329,2,3,18,1,83,84,78,54,10,0,1,0,4.97,8.13,2
6,279,6,3,20,0,81,81,65,89,3,3,1,1,4.01,7.46,0
1,977,7,0,19,1,75,95,58,87,18,0,3,0,7.72,7.42,2
4,304,4,4,21,0,33,75,33,59,5,0,0,0,8.73,4.56,0
11,145,1,3,20,1,36,33,69,65,18,1,3,1,5.93,4.83,0
5,774,6,4,21,1,39,51,70,95,15,0,1,1,6.98,5.5,0
0,515,8,3,21,1,44,74,51,63,15,3,1,1,7.29,5.58,0
7,89,6,5,22,0,55,57,33,74,3,3,0,0,5.36,4.68,0
8,452,5,2,21,0,69,39,52,97,4,3,1,1,6.68,5.32,0
1,59,7,4,21,0,90,95,33,63,9,2,3,1,7.66,6.87,2
10,310,8,4,19,1,45,78,97,65,4,4,3,1,8.82,7.57,0
13,527,1,1,22,0,47,80,47,80,8,0,0,0,8.44,5.69,2
10,226,2,5,22,1,31,72,30,89,17,2,3,0,8.78,4.29,0
9,473,1,1,20,0,83,35,61,61,5,3,3,1,9.48,5.98,0
0,977,4,5,22,1,47,54,50,66,13,3,3,0,5.44,5.03,0
11,540,3,5,18,1,83,33,67,58,19,3,0,1,8.0,6.16,0
8,662,6,0,19,1,67,53,55,76,15,0,0,0,7.09,5.8,2
10,756,7,0,20,0,44,85,70,75,2,2,2,0,7.22,6.67,2
11,781,7,0,18,1,93,84,78,68,0,2,0,1,5.59,8.43,2
0,78,1,3,21,0,37,83,70,79,5,1,1,1,8.67,6.4,2
7,432,5,1,18,1,75,32,88,78,0,4,2,1,8.34,6.73,0
8,800,8,2,20,0,68,76,33,94,5,3,1,1,8.52,5.64,0
11,152,4,5,22,1,81,59,42,82,4,1,0,0,9.48,5.88,2
9,788,3,5,19,1,37,70,90,51,11,0,3,1,5.7,6.81,2
4,400,4,4,20,1,79,84,80,83,5,1,3,0,9.36,8.09,1
3,278,7,3,18,0,79,88,64,55,7,3,2,1,5.15,7.57,0
4,56,2,2,18,1,97,69,94,87,18,1,1,1,4.5,8.74,1
0,976,3,0,20,1,56,74,78,70,4,3,2,1,4.06,7.02,0
1,185,8,5,20,0,67,51,78,54,14,1,2,1,5.29,6.66,2
3,397,8,4,20,0,50,44,43,72,13,3,3,0,5.72,4.54,0
5,604,7,1,22,1,74,46,66,54,15,2,0,0,5.7,6.24,2
9,787,5,5,20,0,87,88,59,71,5,1,2,1,9.11,7.61,2
5,157,3,4,21,0,52,54,43,61,16,2,3,1,5.72,4.9,0
6,786,7,1,19,1,83,72,56,89,16,4,1,0,7.63,6.89,0
8,692,5,3,19,0,59,93,91,95,15,4,2,1,9.42,8.2,1
12,358,2,0,21,1,45,80,32,45,0,4,2,1,5.62,5.03,0
3,439,5,1,18,1,81,90,99,69,17,1,0,1,9.36,9.09,2
5,588,4,5,18,1,70,74,68,80,3,4,0,0,8.19,7.04,0
10,465,1,2,18,0,53,32,48,97,2,2,0,0,8.47,4.47,0
5,662,4,1,18,0,49,65,68,56,2,2,0,0,7.13,6.14,2
11,445,8,2,22,1,56,93,39,95,12,4,0,0,8.28,6.03,0
4,749,7,2,21,1,31,57,76,83,19,4,3,1,7.36,5.68,0
11,800,7,1,19,0,89,74,52,41,3,0,2,0,6.67,6.97,2
6,742,6,3,21,0,80,50,88,55,10,0,3,1,8.7,7.42,2
3,487,4,1,19,1,30,56,49,94,4,1,3,1,8.51,4.54,0
3,529,3,4,18,1,35,64,74,86,1,0,0,0,6.18,5.93,2
6,72,8,0,22,1,67,77,73,98,5,2,2,0,4.23,7.24,2
0,928,2,2,20,0,83,52,47,51,4,2,0,0,9.09,5.93,2
11,927,8,0,20,1,89,93,77,86,0,1,0,0,8.3,8.54,1
2,700,6,5,18,0,56,42,30,84,10,1,1,0,8.72,4.14,0
10,949,6,2,18,1,91,59,61,51,5,3,0,0,4.13,6.94,0
13,16,6,5,21,0,92,49,93,90,16,0,0,1,8.81,7.95,1
4,530,7,4,22,0,64,35,36,87,10,3,3,1,6.58,4.41,0
3,730,1,4,22,1,87,48,75,78,6,4,3,1,9.01,7.05,0
0,325,5,0,21,0,90,96,53,56,15,2,2,1,7.81,7.7,2
12,994,3,4,22,0,65,39,98,81,19,1,2,0,6.34,7.04,2
10,631,8,1,22,1,85,85,65,80,4,4,0,0,4.68,7.7,1
11,612,7,2,20,0,96,50,96,45,6,3,0,1,7.07,8.22,0
4,545,8,5,22,0,86,85,79,94,2,4,1,0,7.9,8.29,1
12,595,2,0,18,1,70,86,88,80,1,4,1,0,8.97,8.2,1
11,920,7,0,20,0,60,31,87,65,0,1,3,0,8.87,6.21,2
5,707,1,4,18,0,32,68,75,40,7,0,2,1,5.42,6.0,2
12,841,8,4,18,1,67,90,99,55,6,1,2,0,4.41,8.67,2
6,201,7,5,21,1,82,74,52,85,9,1,2,0,6.58,6.76,2
0,343,7,2,22,1,81,57,41,79,13,0,3,0,5.52,5.78,2
4,852,4,2,22,0,53,47,57,98,8,0,2,0,5.75,5.28,0
7,522,2,0,22,1,55,43,87,86,10,1,3,1,7.67,6.42,2
8,858,6,5,22,1,66,84,90,55,0,0,3,1,8.11,8.1,2
8,399,2,0,20,1,77,88,84,85,18,2,2,0,8.03,8.31,1
4,217,2,3,19,1,96,48,63,55,13,4,1,1,8.49,6.84,0
12,444,4,2,18,1,70,70,47,78,17,4,1,1,4.24,6.08,0
11,764,5,5,19,1,78,41,64,68,11,3,2,0,9.31,6.13,0
0,221,7,5,19,1,57,49,77,89,9,1,1,0,5.86,6.26,2
